Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1630237188.4085, 111.151, 11.917, 3.06, 1.259, 0.311, 3.237, 1.818, 2.065, 0.823, 1.944, 2.738, 1.957, 1.082, 1.273, 0.288, 3.746, 1.362, 0.782, 0.789, 0.478, 125.648, 9.556, 3.454, 1.26, 0.419
1630237188.5348, 96.915, 10.1, 3.098, 1.268, 0.318, 2.862, 1.981, 2.402, 0.707, 1.858, 2.426, 1.92, 1.191, 1.166, 0.283, 4.027, 1.425, 0.91, 0.768, 0.492, 109.702, 8.243, 3.318, 1.332, 0.414
1630237188.6608, 73.915, 7.529, 3.048, 1.193, 0.332, 2.629, 2.29, 2.829, 0.711, 1.773, 2.114, 1.974, 1.242, 1.029, 0.286, 4.277, 1.507, 1.065, 0.76, 0.523, 84.746, 6.511, 3.149, 1.334, 0.406
1630237188.7872, 50.131, 4.976, 2.908, 1.061, 0.352, 2.462, 2.7, 3.182, 0.834, 1.717, 1.889, 2.132, 1.213, 0.892, 0.293, 4.525, 1.574, 1.218, 0.77, 0.57, 60.189, 4.988, 3.068, 1.286, 0.402
1630237188.9135, 32.068, 3.099, 2.673, 0.921, 0.382, 2.313, 3.128, 3.297, 1.029, 1.704, 1.792, 2.406, 1.103, 0.785, 0.298, 4.757, 1.606, 1.322, 0.797, 0.635, 43.301, 4.152, 3.129, 1.223, 0.416
1630237189.0395, 22.07, 2.181, 2.339, 0.811, 0.428, 2.218, 3.482, 3.09, 1.219, 1.728, 1.805, 2.779, 0.937, 0.722, 0.296, 4.89, 1.615, 1.339, 0.838, 0.712, 36.444, 4.108, 3.259, 1.162, 0.453
1630237189.1654, 18.423, 2.112, 1.949, 0.763, 0.487, 2.116, 3.698, 2.594, 1.344, 1.778, 1.832, 3.194, 0.755, 0.699, 0.289, 4.773, 1.634, 1.259, 0.884, 0.787, 36.601, 4.585, 3.325, 1.12, 0.509
1630237189.2915, 17.115, 2.51, 1.573, 0.779, 0.548, 2.04, 3.744, 1.98, 1.388, 1.837, 1.829, 3.559, 0.606, 0.702, 0.281, 4.326, 1.687, 1.11, 0.918, 0.838, 38.145, 5.098, 3.219, 1.11, 0.571
1630237189.4177, 15.215, 2.979, 1.299, 0.834, 0.592, 1.927, 3.61, 1.454, 1.37, 1.889, 1.734, 3.767, 0.536, 0.718, 0.283, 3.552, 1.756, 0.95, 0.924, 0.849, 36.718, 5.233, 2.935, 1.127, 0.621
1630237189.5438, 12.324, 3.281, 1.183, 0.89, 0.61, 1.802, 3.304, 1.146, 1.326, 1.926, 1.535, 3.719, 0.585, 0.743, 0.301, 2.613, 1.784, 0.839, 0.895, 0.813, 31.073, 4.768, 2.557, 1.151, 0.655
1630237189.6698, 11.255, 3.523, 1.243, 0.92, 0.615, 1.664, 2.862, 1.082, 1.301, 1.944, 1.282, 3.392, 0.762, 0.794, 0.347, 1.762, 1.716, 0.81, 0.854, 0.741, 24.641, 4.152, 2.223, 1.182, 0.692
1630237189.7959, 19.337, 4.021, 1.461, 0.921, 0.632, 1.491, 2.341, 1.223, 1.311, 1.954, 1.067, 2.874, 1.047, 0.896, 0.448, 1.26, 1.552, 0.866, 0.847, 0.678, 27.285, 3.927, 2.085, 1.237, 0.76
1630237189.922, 46.422, 5.227, 1.78, 0.913, 0.683, 1.344, 1.836, 1.51, 1.344, 1.966, 0.955, 2.335, 1.385, 1.056, 0.642, 1.156, 1.349, 0.972, 0.935, 0.68, 51.266, 4.63, 2.196, 1.335, 0.881
1630237190.0482, 94.555, 7.398, 2.144, 0.972, 0.777, 1.2, 1.437, 1.881, 1.376, 1.986, 0.957, 1.957, 1.726, 1.263, 0.959, 1.375, 1.187, 1.074, 1.181, 0.785, 100.564, 6.395, 2.485, 1.53, 1.055
1630237190.1745, 157.327, 10.337, 2.517, 1.204, 0.907, 1.093, 1.179, 2.282, 1.381, 2.007, 1.118, 1.838, 2.008, 1.482, 1.387, 1.832, 1.103, 1.12, 1.595, 0.984, 168.395, 8.831, 2.81, 1.897, 1.258
1630237190.3007, 216.802, 13.401, 2.896, 1.673, 1.044, 1.159, 1.038, 2.638, 1.345, 2.007, 1.544, 1.954, 2.182, 1.673, 1.867, 2.488, 1.108, 1.082, 2.113, 1.225, 234.315, 11.217, 3.027, 2.47, 1.452
1630237190.4266, 254.63, 15.649, 3.255, 2.342, 1.152, 1.518, 0.965, 2.874, 1.269, 1.954, 2.28, 2.175, 2.21, 1.798, 2.302, 3.323, 1.175, 0.967, 2.612, 1.439, 277.168, 12.695, 3.069, 3.192, 1.59
1630237190.5524, 258.049, 16.302, 3.544, 3.06, 1.201, 2.206, 0.93, 2.968, 1.17, 1.836, 3.206, 2.349, 2.073, 1.833, 2.588, 4.128, 1.252, 0.819, 2.965, 1.573, 281.958, 12.648, 2.97, 3.906, 1.634
1630237190.6785, 226.01, 15.164, 3.68, 3.619, 1.18, 3.055, 0.944, 2.939, 1.074, 1.674, 4.092, 2.394, 1.791, 1.778, 2.657, 4.716, 1.31, 0.689, 3.089, 1.611, 247.317, 11.137, 2.809, 4.403, 1.572
1630237190.805, 169.694, 12.654, 3.573, 3.847, 1.092, 3.817, 1.023, 2.833, 1.01, 1.509, 4.681, 2.308, 1.415, 1.651, 2.503, 4.905, 1.347, 0.61, 2.98, 1.575, 185.13, 8.766, 2.648, 4.52, 1.419
1630237190.931, 107.419, 9.565, 3.24, 3.687, 0.963, 4.25, 1.171, 2.689, 1.005, 1.388, 4.789, 2.137, 1.019, 1.489, 2.189, 4.674, 1.378, 0.581, 2.713, 1.511, 116.003, 6.308, 2.552, 4.219, 1.215
1630237191.0569, 56.412, 6.798, 2.768, 3.226, 0.828, 4.228, 1.372, 2.51, 1.091, 1.346, 4.367, 1.957, 0.671, 1.331, 1.817, 4.062, 1.423, 0.579, 2.389, 1.458, 59.765, 4.483, 2.526, 3.606, 1.011
1630237191.1827, 25.354, 4.923, 2.29, 2.646, 0.717, 3.802, 1.586, 2.276, 1.293, 1.393, 3.577, 1.836, 0.466, 1.209, 1.492, 3.273, 1.481, 0.603, 2.091, 1.436, 26.246, 3.6, 2.571, 2.884, 0.857
