Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1630310738.6146, 69.051, 6.551, 2.772, 1.566, 1.569, 4.466, 3.06, 1.787, 1.195, 1.993, 1.745, 1.736, 3.839, 4.058, 11.704, 3.166, 0.838, 1.286, 1.455, 1.866, 40.442, 3.487, 2.383, 1.197, 1.348
1630310738.7408, 95.892, 9.261, 3.447, 2.316, 1.946, 3.778, 3.628, 1.747, 1.189, 2.034, 1.715, 1.598, 3.576, 4.036, 10.591, 3.87, 0.876, 1.489, 2.018, 2.336, 55.797, 4.746, 2.65, 1.548, 1.459
1630310738.8671, 115.098, 11.313, 4.193, 3.096, 2.278, 3.292, 4.049, 1.848, 1.183, 2.145, 1.643, 1.317, 3.082, 3.613, 8.45, 4.34, 0.953, 1.85, 2.582, 2.778, 66.295, 5.73, 3.05, 1.931, 1.56
1630310738.9934, 122.141, 12.143, 4.901, 3.793, 2.501, 3.171, 4.219, 2.065, 1.212, 2.285, 1.513, 1.011, 2.579, 2.98, 6.089, 4.488, 1.091, 2.405, 3.037, 3.093, 70.03, 6.205, 3.618, 2.295, 1.631
1630310739.1196, 117.825, 11.8, 5.403, 4.338, 2.587, 3.239, 4.113, 2.318, 1.333, 2.404, 1.327, 0.811, 2.25, 2.398, 4.295, 4.35, 1.28, 3.052, 3.323, 3.222, 68.684, 6.23, 4.211, 2.618, 1.662
1630310739.2452, 107.839, 10.701, 5.521, 4.71, 2.54, 3.494, 3.786, 2.5, 1.574, 2.467, 1.143, 0.791, 2.178, 2.106, 3.623, 4.059, 1.479, 3.59, 3.445, 3.157, 66.108, 5.97, 4.6, 2.9, 1.662
1630310739.3713, 100.4, 9.621, 5.182, 4.913, 2.395, 3.825, 3.343, 2.538, 1.909, 2.468, 1.06, 0.941, 2.312, 2.212, 4.198, 3.766, 1.624, 3.837, 3.451, 2.944, 66.842, 5.788, 4.575, 3.136, 1.654
1630310739.4974, 101.238, 9.248, 4.457, 4.962, 2.2, 4.169, 2.888, 2.439, 2.276, 2.423, 1.148, 1.197, 2.529, 2.652, 5.683, 3.552, 1.651, 3.716, 3.392, 2.664, 73.229, 6.024, 4.062, 3.302, 1.668
1630310739.6238, 111.123, 9.573, 3.648, 4.849, 1.999, 4.389, 2.494, 2.297, 2.591, 2.356, 1.411, 1.479, 2.715, 3.21, 7.477, 3.404, 1.522, 3.281, 3.293, 2.394, 85.157, 6.594, 3.242, 3.357, 1.721
1630310739.75, 127.498, 10.234, 3.138, 4.572, 1.822, 4.421, 2.201, 2.199, 2.783, 2.28, 1.779, 1.732, 2.832, 3.638, 8.977, 3.283, 1.324, 2.695, 3.158, 2.179, 101.021, 7.3, 2.473, 3.283, 1.804
1630310739.8759, 144.191, 10.731, 3.146, 4.169, 1.684, 4.181, 2, 2.193, 2.835, 2.188, 2.105, 1.932, 2.886, 3.753, 9.66, 3.203, 1.262, 2.194, 3.013, 2.023, 116.828, 7.932, 2.084, 3.114, 1.888
1630310740.0016, 154.558, 10.72, 3.64, 3.717, 1.588, 3.787, 1.841, 2.265, 2.8, 2.064, 2.265, 2.071, 2.886, 3.49, 9.239, 3.236, 1.538, 1.971, 2.892, 1.91, 128.044, 8.335, 2.232, 2.916, 1.938
1630310740.1276, 154.093, 10.006, 4.366, 3.299, 1.525, 3.358, 1.679, 2.375, 2.765, 1.903, 2.199, 2.141, 2.831, 2.928, 7.805, 3.412, 2.203, 2.07, 2.818, 1.817, 131.037, 8.362, 2.82, 2.749, 1.934
