Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1632408228.0083, 5.845, 4.565, 3.474, 3.022, 1.361, 147.508, 142.83, 46.742, 17.148, 4.358, 2.653, 2.243, 2.182, 2.467, 1.33, 3.151, 4.202, 7.588, 4.102, 1.358, 4.381, 4.595, 4.455, 3.6, 1.408
1632408228.134, 5.255, 3.887, 3.019, 2.584, 1.283, 216.961, 194.063, 83.632, 33.325, 8.98, 3.166, 2.271, 2.267, 2.416, 1.418, 2.749, 4.073, 6.119, 3.532, 1.284, 4.339, 3.775, 4.05, 3.339, 1.4
1632408228.26, 5.11, 3.712, 2.65, 2.533, 1.197, 299.374, 243.035, 141.182, 56.279, 16.08, 3.738, 2.44, 2.429, 2.322, 1.457, 2.291, 3.906, 4.378, 3.156, 1.192, 4.738, 3.441, 3.719, 3.026, 1.32
1632408228.3861, 5.308, 3.986, 2.442, 2.818, 1.101, 401.94, 297.876, 223.419, 84.053, 25.119, 4.178, 2.693, 2.529, 2.229, 1.455, 1.902, 3.743, 2.871, 3.096, 1.105, 5.56, 3.655, 3.579, 2.734, 1.195
1632408228.5123, 5.594, 4.454, 2.427, 3.243, 1.013, 527.422, 403.306, 324.015, 114.099, 34.818, 4.342, 2.966, 2.492, 2.162, 1.426, 1.648, 3.574, 1.878, 3.285, 1.048, 6.562, 4.257, 3.589, 2.504, 1.058
1632408228.6382, 5.816, 4.859, 2.56, 3.574, 0.951, 779.473, 622.983, 425.453, 143.274, 43.552, 4.112, 3.193, 2.326, 2.137, 1.375, 1.546, 3.344, 1.386, 3.542, 1.034, 7.41, 4.944, 3.605, 2.348, 0.941
1632408228.7644, 5.826, 4.999, 2.706, 3.66, 0.912, 1273.125, 991.159, 503.442, 167.665, 49.697, 3.587, 3.318, 2.113, 2.162, 1.296, 1.506, 3.001, 1.197, 3.681, 1.052, 7.896, 5.499, 3.463, 2.264, 0.852
1632408228.8902, 6.748, 5.075, 2.747, 3.489, 0.884, 2034.184, 1470.32, 535.474, 182.936, 52.12, 2.992, 3.325, 1.979, 2.274, 1.193, 1.483, 2.552, 1.114, 3.661, 1.075, 9.475, 6.029, 3.118, 2.289, 0.788
1632408229.0164, 11.564, 5.565, 2.675, 3.181, 0.853, 2919.32, 1956.606, 508.417, 185.836, 50.631, 2.492, 3.241, 2.027, 2.532, 1.084, 1.48, 2.052, 1.05, 3.571, 1.077, 15.718, 6.819, 2.667, 2.49, 0.742
1632408229.1425, 23.074, 6.844, 2.535, 2.896, 0.825, 3661.668, 2341.565, 428.814, 176.079, 45.942, 2.204, 3.128, 2.24, 2.949, 1.01, 1.549, 1.584, 1.011, 3.522, 1.055, 29.858, 8.065, 2.299, 2.888, 0.721
1632408229.2688, 41.467, 8.898, 2.383, 2.73, 0.815, 4072.485, 2539.097, 320.909, 158.038, 39.531, 2.118, 3.025, 2.484, 3.465, 1.009, 1.743, 1.205, 1, 3.543, 1.025, 51.892, 9.682, 2.138, 3.415, 0.742
1632408229.3948, 63.101, 11.22, 2.247, 2.673, 0.842, 4107.779, 2530.978, 215.362, 138.44, 33.141, 2.166, 2.916, 2.584, 3.954, 1.097, 2, 0.954, 1.006, 3.563, 1.004, 77.241, 11.224, 2.176, 3.922, 0.82
1632408229.5208, 81.721, 12.955, 2.129, 2.629, 0.912, 3844.079, 2363.041, 136.576, 123.082, 28.003, 2.277, 2.758, 2.443, 4.258, 1.248, 2.298, 0.845, 1.032, 3.478, 0.999, 98.359, 12.044, 2.305, 4.226, 0.959
1632408229.6469, 90.717, 13.325, 2.006, 2.485, 1.02, 3411.832, 2095.541, 95.086, 114.126, 24.497, 2.414, 2.522, 2.101, 4.252, 1.412, 2.582, 0.882, 1.082, 3.231, 1.004, 107.504, 11.646, 2.419, 4.194, 1.146
1632408229.773, 87.015, 12.092, 1.834, 2.206, 1.144, 2976.919, 1790.818, 87.803, 110.087, 22.484, 2.657, 2.257, 1.685, 3.909, 1.538, 2.906, 1.057, 1.15, 2.848, 0.999, 101.506, 10.013, 2.443, 3.792, 1.349
1632408229.8995, 71.87, 9.626, 1.613, 1.877, 1.253, 2703.352, 1488.378, 101.881, 106.744, 21.524, 2.978, 2.013, 1.318, 3.332, 1.589, 3.262, 1.35, 1.232, 2.426, 0.972, 82.191, 7.557, 2.372, 3.131, 1.524
1632408230.0259, 50.631, 6.687, 1.409, 1.647, 1.316, 2641.949, 1196.64, 119.547, 99.514, 20.948, 3.287, 1.799, 1.129, 2.723, 1.55, 3.602, 1.702, 1.379, 2.074, 0.917, 56.09, 4.928, 2.374, 2.422, 1.626
