Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1627803747.2217, 62.579, 8.433, 5.733, 3.683, 3.17, 2.549, 1.55, 3.542, 2.448, 2.68, 6.834, 6.731, 3.913, 3.106, 2.931, 6.667, 4.68, 3.162, 3.145, 2.368, 53.386, 7.859, 3.935, 3.52, 3.06
1627803747.3478, 24.013, 6.595, 3.903, 2.872, 2.897, 2.003, 1.417, 3.46, 2.141, 2.901, 5.711, 6.287, 3.573, 2.36, 2.864, 4.764, 4.068, 2.664, 2.479, 2.531, 22.345, 6.227, 2.581, 2.864, 3.035
1627803747.474, 6.545, 5.119, 2.774, 2.46, 2.678, 1.559, 1.309, 3.498, 2.09, 3.092, 4.328, 5.392, 3.15, 1.866, 2.697, 3.292, 3.737, 2.237, 2.043, 2.682, 7.507, 5.282, 1.977, 2.456, 2.975
1627803747.6001, 2.121, 3.924, 2.315, 2.383, 2.493, 1.314, 1.221, 3.663, 2.298, 3.22, 3.056, 4.313, 2.843, 1.707, 2.469, 2.454, 3.678, 1.963, 1.91, 2.779, 3.578, 4.77, 2.11, 2.323, 2.88
1627803747.7266, 1.786, 3.081, 2.394, 2.517, 2.331, 1.274, 1.186, 3.867, 2.705, 3.311, 2.155, 3.404, 2.797, 1.815, 2.238, 2.127, 3.883, 1.918, 2.03, 2.804, 3.755, 4.559, 2.761, 2.403, 2.777
1627803747.8528, 2.119, 2.691, 2.915, 2.781, 2.22, 1.402, 1.265, 3.986, 3.185, 3.41, 1.704, 2.909, 3.019, 2.033, 2.059, 2.082, 4.301, 2.125, 2.279, 2.776, 4.563, 4.594, 3.691, 2.62, 2.72
1627803747.9789, 2.783, 2.779, 3.887, 3.116, 2.185, 1.612, 1.523, 3.952, 3.591, 3.538, 1.584, 2.85, 3.46, 2.229, 1.955, 2.3, 4.797, 2.574, 2.508, 2.723, 5.236, 4.787, 4.752, 2.887, 2.748
1627803748.1053, 4.968, 3.455, 5.138, 3.485, 2.212, 1.807, 1.964, 3.825, 3.808, 3.67, 1.618, 3.017, 3.948, 2.353, 1.909, 2.797, 5.159, 3.138, 2.62, 2.662, 7.457, 5.146, 5.733, 3.152, 2.846
1627803748.2316, 14.921, 5.109, 6.372, 3.827, 2.244, 1.931, 2.49, 3.885, 3.783, 3.75, 1.629, 3.121, 4.232, 2.376, 1.876, 3.739, 5.21, 3.607, 2.564, 2.576, 20.23, 6.137, 6.387, 3.356, 2.94
1627803748.3574, 40.717, 8.348, 7.254, 4.047, 2.207, 1.929, 2.97, 4.477, 3.561, 3.732, 1.546, 2.995, 4.178, 2.291, 1.805, 4.936, 4.861, 3.793, 2.347, 2.426, 53.563, 8.496, 6.54, 3.426, 2.931
