Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1631429528.6285, 91.481, 11.769, 2.761, 0.767, 0.631, 3090.942, 1859.876, 3226.789, 443.121, 338.025, 0.967, 0.704, 0.558, 0.394, 0.518, 2.526, 1.851, 0.697, 0.569, 0.617, 86.756, 10.818, 1.951, 0.611, 0.59
1631429528.7545, 110.752, 14.789, 3.088, 0.778, 0.706, 2324.428, 1614.099, 2907.327, 338.462, 307.814, 1.065, 0.682, 0.522, 0.471, 0.562, 2.314, 1.711, 0.71, 0.823, 0.637, 103.693, 13.511, 2.072, 0.632, 0.645
1631429528.8806, 122.542, 18.031, 3.318, 0.86, 0.783, 2140.327, 1377.332, 2457.663, 279.832, 295.219, 1.317, 0.682, 0.524, 0.545, 0.584, 2.214, 1.742, 0.874, 1.08, 0.689, 113.657, 16.67, 2.125, 0.699, 0.698
1631429529.0068, 125.108, 20.326, 3.37, 1.024, 0.837, 2438.163, 1207.617, 1981.235, 271.049, 303.39, 1.756, 0.751, 0.567, 0.621, 0.579, 2.212, 1.87, 1.15, 1.309, 0.751, 115.316, 19.118, 2.142, 0.85, 0.731
1631429529.1327, 118.744, 20.911, 3.197, 1.282, 0.85, 3192.966, 1131.691, 1568.15, 324.513, 327.225, 2.321, 0.909, 0.654, 0.713, 0.551, 2.249, 1.971, 1.525, 1.541, 0.796, 109.264, 20.012, 2.152, 1.139, 0.737
1631429529.2587, 104.302, 19.433, 2.869, 1.627, 0.817, 4482.749, 1147.169, 1271.655, 458.531, 356.359, 2.869, 1.117, 0.784, 0.826, 0.51, 2.305, 1.962, 2.004, 1.841, 0.807, 96.193, 18.865, 2.225, 1.587, 0.718
1631429529.3844, 84.219, 16.182, 2.508, 2.025, 0.757, 6154.563, 1230.575, 1082.002, 664.054, 378.282, 3.252, 1.304, 0.95, 0.938, 0.467, 2.43, 1.845, 2.582, 2.252, 0.785, 78.177, 15.882, 2.409, 2.14, 0.686
1631429529.5108, 61.819, 12.049, 2.221, 2.397, 0.692, 7877.451, 1337.967, 949.643, 891.289, 385.398, 3.377, 1.404, 1.135, 1.015, 0.43, 2.729, 1.694, 3.203, 2.748, 0.748, 57.975, 11.898, 2.679, 2.668, 0.654
1631429529.6367, 40.721, 8.002, 2.065, 2.643, 0.642, 9243.332, 1449.269, 829.629, 1069.09, 378.93, 3.244, 1.39, 1.312, 1.026, 0.403, 3.25, 1.602, 3.753, 3.22, 0.714, 38.687, 7.848, 2.949, 3.014, 0.629
1631429529.7628, 23.696, 4.847, 2.032, 2.689, 0.613, 10129.492, 1549.587, 723.271, 1139.029, 364.306, 2.949, 1.275, 1.433, 0.959, 0.385, 3.931, 1.641, 4.079, 3.515, 0.692, 22.831, 4.562, 3.107, 3.056, 0.609
