Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1629046125.0947, 52.13, 9.636, 2.231, 0.768, 0.861, 20.36, 5.308, 1.167, 1.283, 0.959, 2.544, 0.878, 0.496, 0.621, 0.488, 4.837, 2.539, 2.56, 1.288, 0.619, 51.368, 8.6, 1.701, 0.954, 0.658
1629046125.2209, 37.73, 8.539, 2.311, 0.91, 0.825, 15.299, 4.272, 1.06, 1.183, 0.868, 2.67, 0.993, 0.614, 0.754, 0.496, 4.447, 3.023, 3.602, 1.382, 0.664, 37.182, 7.314, 1.758, 1.026, 0.628
1629046125.3468, 31.791, 8.312, 2.506, 1.064, 0.754, 10.361, 3.283, 0.968, 1.078, 0.816, 2.755, 1.062, 0.695, 0.918, 0.488, 4.102, 3.335, 4.488, 1.488, 0.738, 27.205, 6.42, 1.868, 1.151, 0.59
1629046125.4726, 38.495, 9.509, 2.724, 1.2, 0.661, 6.556, 2.514, 0.921, 0.99, 0.828, 2.773, 1.068, 0.714, 1.096, 0.469, 3.986, 3.441, 4.987, 1.593, 0.816, 24.719, 6.312, 1.937, 1.319, 0.547
1629046125.5987, 55.838, 11.938, 2.832, 1.306, 0.573, 4.407, 2.046, 0.983, 0.939, 0.928, 2.72, 1.033, 0.671, 1.251, 0.448, 4.152, 3.4, 5.003, 1.666, 0.874, 29.26, 7.007, 1.875, 1.499, 0.513
1629046125.7247, 75.888, 14.791, 2.725, 1.386, 0.52, 3.405, 1.899, 1.148, 0.949, 1.12, 2.655, 1.002, 0.6, 1.348, 0.442, 4.632, 3.32, 4.625, 1.681, 0.901, 36.693, 8.151, 1.651, 1.656, 0.509
1629046125.8509, 89.587, 16.919, 2.391, 1.459, 0.527, 3.23, 2.01, 1.387, 1.027, 1.373, 2.646, 1.002, 0.555, 1.369, 0.464, 5.336, 3.263, 4.052, 1.636, 0.896, 42.369, 9.156, 1.314, 1.775, 0.567
1629046125.977, 91.789, 17.241, 1.941, 1.561, 0.596, 3.51, 2.366, 1.655, 1.158, 1.618, 2.727, 1.039, 0.593, 1.326, 0.519, 5.934, 3.22, 3.512, 1.573, 0.872, 43.593, 9.383, 0.988, 1.89, 0.699
1629046126.1028, 81.875, 15.44, 1.54, 1.719, 0.709, 4.192, 2.99, 1.954, 1.316, 1.782, 2.858, 1.113, 0.725, 1.254, 0.603, 6.071, 3.141, 3.134, 1.542, 0.847, 39.698, 8.629, 0.806, 2.052, 0.891
1629046126.2287, 63.028, 12.019, 1.288, 1.92, 0.827, 5.023, 3.796, 2.285, 1.47, 1.809, 2.95, 1.224, 0.921, 1.188, 0.699, 5.597, 2.978, 2.932, 1.573, 0.826, 31.637, 7.074, 0.843, 2.276, 1.094
1629046126.355, 41.337, 8.03, 1.179, 2.113, 0.911, 5.83, 4.591, 2.631, 1.593, 1.701, 2.909, 1.365, 1.117, 1.147, 0.785, 4.586, 2.724, 2.862, 1.686, 0.809, 21.793, 5.163, 1.099, 2.529, 1.246
1629046126.4812, 22.94, 4.685, 1.169, 2.245, 0.937, 6.33, 5.159, 2.958, 1.663, 1.507, 2.718, 1.489, 1.25, 1.129, 0.842, 3.468, 2.405, 2.876, 1.901, 0.786, 12.829, 3.469, 1.509, 2.746, 1.304
