Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1628706186.4002, 11.116, 5.353, 3.887, 2.464, 2.053, 2.223, 3.91, 2.057, 2.076, 1.081, 4.358, 5.991, 2.741, 1.697, 1.918, 3.408, 4.313, 3.894, 1.658, 1.905, 9.267, 2.291, 2.613, 2.252, 2.046
1628706186.5272, 10.126, 4.785, 3.602, 2.051, 1.953, 2.178, 3.345, 2.051, 1.892, 1.103, 3.721, 4.761, 2.663, 1.405, 1.793, 3.542, 3.741, 3.815, 1.31, 1.833, 10.173, 2.147, 3.169, 2.138, 1.959
1628706186.6541, 8.406, 4.294, 3.267, 1.798, 1.906, 2.338, 2.673, 1.992, 1.743, 1.153, 3.043, 3.875, 2.447, 1.282, 1.738, 3.709, 3.088, 3.626, 1.143, 1.813, 10.934, 2.094, 3.665, 2.063, 1.938
1628706186.781, 7.624, 4.03, 2.979, 1.737, 1.953, 2.884, 2.026, 1.882, 1.62, 1.229, 3.029, 3.397, 2.15, 1.353, 1.803, 4.176, 2.437, 3.288, 1.199, 1.896, 12.702, 2.088, 3.929, 2.028, 2.013
1628706186.9079, 7.383, 4.188, 2.814, 1.852, 2.076, 3.818, 1.524, 1.712, 1.495, 1.308, 3.855, 3.268, 1.829, 1.61, 1.979, 5.031, 1.881, 2.784, 1.471, 2.067, 14.115, 2.137, 3.871, 2.037, 2.17
1628706187.0348, 8.554, 4.881, 2.777, 2.092, 2.197, 4.941, 1.279, 1.483, 1.365, 1.352, 5.925, 3.501, 1.556, 2.015, 2.202, 6.347, 1.54, 2.154, 1.916, 2.247, 15.496, 2.312, 3.515, 2.1, 2.34
1628706187.1618, 10.354, 6.004, 2.843, 2.379, 2.229, 5.984, 1.362, 1.242, 1.258, 1.33, 8.713, 4.102, 1.406, 2.498, 2.38, 7.8, 1.541, 1.582, 2.448, 2.339, 15.377, 2.651, 3.003, 2.228, 2.436
1628706187.2887, 12.756, 7.293, 2.977, 2.646, 2.123, 6.66, 1.763, 1.062, 1.221, 1.237, 11.637, 4.999, 1.376, 2.96, 2.433, 9.18, 1.918, 1.266, 2.939, 2.275, 14.301, 3.177, 2.523, 2.418, 2.396
1628706187.4155, 15.184, 8.429, 3.136, 2.868, 1.889, 6.829, 2.356, 1.047, 1.293, 1.097, 13.923, 6.006, 1.447, 3.306, 2.323, 10.09, 2.521, 1.297, 3.276, 2.05, 12.586, 3.924, 2.233, 2.671, 2.214
1628706187.5408, 17.698, 9.08, 3.267, 3.067, 1.6, 6.514, 2.929, 1.242, 1.472, 0.95, 14.819, 6.824, 1.595, 3.499, 2.08, 10.371, 3.116, 1.626, 3.398, 1.728, 11.288, 4.843, 2.205, 2.99, 1.942
