Timestamp, COUNTER, INTERPOLATED, AF3, T7, Pz, T8, AF4, RAW_CQ, MARKER_HARDWARE, MARKERS
1627803588.0297, 70, 0, 4263.077, 4247.692, 4201.538, 4220, 4259.487, 287, 0, []
1627803588.0376, 71, 0, 4279.487, 4278.974, 4208.718, 4227.179, 4272.308, 450, 0, []
1627803588.0454, 72, 0, 4270.769, 4292.308, 4206.154, 4215.897, 4263.077, 450, 0, []
1627803588.0533, 73, 0, 4247.179, 4263.59, 4194.359, 4193.846, 4232.821, 16170, 0, []
1627803588.061, 74, 0, 4253.333, 4259.487, 4196.41, 4201.538, 4234.872, 450, 0, []
1627803588.0689, 75, 0, 4265.641, 4279.487, 4205.128, 4227.179, 4257.949, 16201, 0, []
1627803588.0767, 76, 0, 4260, 4287.179, 4208.718, 4235.897, 4256.923, 450, 0, []
1627803588.0847, 77, 0, 4255.897, 4275.385, 4205.128, 4229.744, 4242.564, 450, 0, []
1627803588.0926, 78, 0, 4253.846, 4250.769, 4184.103, 4215.897, 4232.821, 450, 0, []
1627803588.1005, 79, 0, 4245.641, 4243.077, 4179.487, 4201.538, 4228.205, 16201, 0, []
1627803588.1084, 80, 0, 4245.641, 4260, 4199.487, 4196.923, 4229.744, 450, 0, []
1627803588.1164, 81, 0, 4249.744, 4266.667, 4201.026, 4198.974, 4226.667, 450, 0, []
1627803588.1243, 82, 0, 4247.692, 4274.872, 4189.744, 4200.513, 4216.923, 450, 0, []
1627803588.1323, 83, 0, 4244.103, 4285.641, 4188.718, 4203.59, 4214.872, 16201, 0, []
1627803588.1401, 84, 0, 4252.821, 4268.205, 4202.051, 4222.564, 4226.667, 450, 0, []
1627803588.1481, 85, 0, 4263.077, 4257.949, 4209.744, 4237.436, 4238.462, 450, 0, []
1627803588.156, 86, 0, 4246.667, 4273.846, 4198.462, 4221.538, 4225.641, 450, 0, []
1627803588.1638, 87, 0, 4225.128, 4269.231, 4190.769, 4203.59, 4207.692, 16201, 0, []
1627803588.1717, 88, 0, 4231.795, 4248.205, 4194.872, 4209.744, 4223.077, 450, 0, []
1627803588.1795, 89, 0, 4239.487, 4252.308, 4195.897, 4210.256, 4237.436, 450, 0, []
1627803588.1873, 90, 0, 4228.718, 4268.718, 4184.615, 4204.103, 4222.564, 450, 0, []
1627803588.1951, 91, 0, 4214.359, 4269.231, 4171.795, 4208.205, 4202.564, 16201, 0, []
1627803588.203, 92, 0, 4200, 4245.641, 4173.846, 4206.154, 4189.231, 450, 0, []
1627803588.2108, 93, 0, 4203.077, 4222.051, 4185.641, 4204.103, 4191.282, 450, 0, []
1627803588.2187, 94, 0, 4227.692, 4237.949, 4203.077, 4224.615, 4215.385, 450, 0, []
1627803588.2264, 95, 0, 4238.462, 4270.256, 4216.41, 4234.872, 4233.333, 16201, 0, []
1627803588.2343, 96, 0, 4229.231, 4256.41, 4212.308, 4218.462, 4230.256, 450, 0, []
1627803588.2421, 97, 0, 4229.231, 4236.41, 4207.692, 4216.41, 4229.231, 450, 0, []
1627803588.2501, 98, 0, 4236.923, 4265.641, 4210.256, 4234.359, 4232.821, 450, 0, []
1627803588.258, 99, 0, 4229.231, 4274.359, 4203.59, 4236.923, 4226.154, 16201, 0, []
1627803588.2659, 100, 0, 4210.769, 4242.564, 4189.231, 4212.821, 4207.179, 450, 0, []
1627803588.2738, 101, 0, 4208.718, 4245.641, 4187.692, 4198.974, 4201.026, 450, 0, []
1627803588.2818, 102, 0, 4221.538, 4265.641, 4207.692, 4210.256, 4220.513, 450, 0, []
1627803588.2897, 103, 0, 4223.077, 4256.923, 4211.795, 4219.487, 4235.897, 16201, 0, []
1627803588.2977, 104, 0, 4215.385, 4246.154, 4193.846, 4211.795, 4228.205, 450, 0, []
1627803588.3055, 105, 0, 4214.872, 4246.154, 4189.231, 4203.077, 4216.923, 450, 0, []
1627803588.3133, 106, 0, 4214.359, 4250.769, 4190.256, 4203.59, 4215.385, 450, 0, []
1627803588.3212, 107, 0, 4203.077, 4256.41, 4184.103, 4202.564, 4208.205, 16201, 0, []
