Timestamp, COUNTER, INTERPOLATED, AF3, T7, Pz, T8, AF4, RAW_CQ, MARKER_HARDWARE, MARKERS
1629046299.8981, 101, 0, 4163.077, 4683.077, 4133.333, 4153.846, 4158.974, 450, 0, []
1629046299.906, 102, 0, 4152.821, 4668.718, 4162.564, 4152.821, 4140.513, 450, 0, []
1629046299.9138, 103, 0, 4137.949, 4645.641, 4166.154, 4148.205, 4124.615, 16208, 0, []
1629046299.9216, 104, 0, 4130.769, 4660, 4108.205, 4145.641, 4127.692, 450, 0, []
1629046299.9294, 105, 0, 4131.795, 4669.231, 4089.744, 4143.077, 4129.744, 450, 0, []
1629046299.9373, 106, 0, 4123.59, 4632.821, 4115.897, 4133.333, 4111.282, 450, 0, []
1629046299.9451, 107, 0, 4115.385, 4623.077, 4194.872, 4136.41, 4095.897, 16208, 0, []
1629046299.9529, 108, 0, 4131.282, 4652.821, 4254.872, 4148.718, 4109.231, 450, 0, []
1629046299.9607, 109, 0, 4144.615, 4647.179, 4248.205, 4144.615, 4112.308, 450, 0, []
1629046299.9685, 110, 0, 4128.718, 4624.615, 4221.538, 4130.256, 4079.487, 450, 0, []
1629046299.9764, 111, 0, 4108.205, 4626.154, 4145.641, 4121.026, 4053.333, 16208, 0, []
1629046299.9842, 112, 0, 4104.615, 4622.051, 4134.359, 4126.154, 4056.41, 450, 0, []
1629046299.9921, 113, 0, 4103.077, 4595.385, 4150.256, 4131.795, 4060.513, 450, 0, []
1629046299.9998, 114, 0, 4092.821, 4572.821, 4114.359, 4118.974, 4049.231, 450, 0, []
1629046300.0077, 115, 0, 4081.026, 4568.718, 4125.641, 4106.667, 4042.051, 16208, 0, []
1629046300.0155, 116, 0, 4074.359, 4564.103, 4117.436, 4106.154, 4047.179, 450, 0, []
1629046300.0234, 117, 0, 4078.462, 4559.487, 4103.077, 4114.359, 4045.641, 450, 0, []
1629046300.0312, 118, 0, 4087.179, 4566.154, 4126.667, 4114.872, 4039.487, 450, 0, []
1629046300.039, 119, 0, 4093.333, 4569.231, 4123.077, 4109.231, 4056.923, 16208, 0, []
1629046300.0468, 120, 0, 4090.769, 4545.641, 4132.821, 4114.872, 4075.385, 450, 0, []
1629046300.0547, 121, 0, 4081.026, 4525.641, 4132.821, 4113.846, 4059.487, 450, 0, []
1629046300.0625, 122, 0, 4080.513, 4526.154, 4125.641, 4104.615, 4047.692, 450, 0, []
1629046300.0704, 123, 0, 4089.231, 4526.154, 4145.641, 4106.154, 4060.513, 16208, 0, []
1629046300.0781, 124, 0, 4088.718, 4523.077, 4126.154, 4105.641, 4055.897, 450, 0, []
1629046300.086, 125, 0, 4083.59, 4518.462, 4123.077, 4101.026, 4038.974, 450, 0, []
1629046300.0938, 126, 0, 4089.231, 4516.41, 4143.077, 4110.769, 4049.744, 450, 0, []
1629046300.1017, 127, 0, 4101.026, 4503.077, 4136.41, 4131.795, 4067.692, 16208, 0, []
1629046300.1095, 128, 0, 4103.59, 4488.718, 4140, 4138.462, 4064.103, 450, 0, []
1629046300.1173, 0, 0, 4100, 4495.385, 4127.179, 4130.769, 4065.641, 450, 0, []
1629046300.1251, 1, 0, 4109.744, 4498.462, 4140.513, 4144.615, 4090.256, 450, 0, []
1629046300.1329, 2, 0, 4126.154, 4490.256, 4168.205, 4165.128, 4111.795, 16188, 0, []
1629046300.1408, 3, 0, 4125.641, 4491.282, 4166.667, 4159.487, 4107.692, 450, 0, []
1629046300.1486, 4, 0, 4124.103, 4491.795, 4170.769, 4151.795, 4106.154, 16149, 0, []
1629046300.1564, 5, 0, 4135.385, 4487.692, 4155.897, 4157.949, 4120.513, 450, 0, []
1629046300.1642, 6, 0, 4138.974, 4488.205, 4162.051, 4165.128, 4121.026, 311, 0, []
1629046300.1721, 7, 0, 4134.359, 4484.103, 4164.615, 4164.103, 4108.205, 450, 0, []
1629046300.1799, 8, 0, 4130.769, 4480, 4145.641, 4159.487, 4103.077, 450, 0, []
1629046300.1878, 9, 0, 4118.462, 4480.513, 4154.359, 4152.308, 4096.923, 16141, 0, []
1629046300.1955, 10, 0, 4106.154, 4464.615, 4140, 4143.077, 4083.077, 450, 0, []
1629046300.2034, 11, 0, 4111.795, 4440.513, 4143.077, 4135.897, 4072.821, 16208, 0, []
1629046300.2112, 12, 0, 4122.564, 4434.359, 4143.59, 4124.615, 4074.359, 450, 0, []
1629046300.2191, 13, 0, 4121.538, 4435.385, 4113.846, 4127.692, 4080, 450, 0, []
1629046300.2269, 14, 0, 4113.333, 4436.923, 4133.846, 4145.641, 4077.436, 450, 0, []
1629046300.2347, 15, 0, 4111.795, 4444.103, 4135.897, 4144.615, 4064.615, 16208, 0, []
1629046300.2425, 16, 0, 4115.897, 4443.59, 4132.821, 4143.077, 4063.077, 0, 0, []
1629046300.2504, 17, 0, 4122.564, 4432.308, 4144.103, 4155.897, 4083.077, 0, 0, []
1629046300.2582, 18, 0, 4125.641, 4412.821, 4116.923, 4150.256, 4091.795, 0, 0, []
1629046300.2661, 19, 0, 4124.103, 4406.154, 4123.59, 4140, 4082.564, 0, 0, []
1629046300.2738, 20, 0, 4123.077, 4423.077, 4132.308, 4149.744, 4085.641, 0, 0, []
1629046300.2816, 21, 0, 4122.051, 4422.564, 4129.231, 4157.436, 4094.359, 0, 0, []
1629046300.2895, 22, 0, 4124.615, 4405.128, 4131.282, 4148.718, 4084.615, 0, 0, []
1629046300.2973, 23, 0, 4126.154, 4405.128, 4109.231, 4134.359, 4077.436, 0, 0, []
1629046300.3052, 24, 0, 4124.103, 4400.513, 4125.641, 4138.974, 4088.205, 0, 0, []
1629046300.3129, 25, 0, 4124.615, 4390.256, 4129.231, 4146.667, 4092.308, 0, 0, []
1629046300.3208, 26, 0, 4130.256, 4375.385, 4114.359, 4142.564, 4085.641, 0, 0, []
1629046300.3286, 27, 0, 4132.308, 4285.128, 4131.282, 4147.179, 4083.59, 0, 0, []
1629046300.3365, 28, 0, 4112.308, 4139.487, 4119.487, 4148.205, 4073.846, 0, 0, []
1629046300.3443, 29, 0, 4102.051, 4061.538, 4114.359, 4141.538, 4071.282, 0, 0, []
1629046300.3522, 30, 0, 4140.513, 4068.718, 4116.923, 4142.051, 4106.154, 0, 0, []
1629046300.3599, 31, 0, 4196.41, 4062.051, 4131.795, 4149.744, 4156.41, 0, 0, []
1629046300.3678, 32, 0, 4228.205, 4027.179, 4159.487, 4148.718, 4191.282, 0, 0, []
1629046300.3756, 33, 0, 4234.872, 4014.872, 4132.821, 4137.436, 4211.795, 0, 0, []
1629046300.3835, 34, 0, 4237.949, 4027.692, 4138.974, 4142.564, 4218.462, 0, 0, []
1629046300.3913, 35, 0, 4239.487, 4045.128, 4161.538, 4157.949, 4211.795, 0, 0, []
1629046300.3991, 36, 0, 4238.462, 4046.154, 4151.282, 4160, 4203.077, 0, 0, []
1629046300.4069, 37, 0, 4233.846, 4037.436, 4151.795, 4156.41, 4208.205, 0, 0, []
1629046300.4148, 38, 0, 4233.333, 4035.897, 4138.462, 4161.026, 4220.513, 0, 0, []
1629046300.4226, 39, 0, 4238.974, 4030.256, 4149.744, 4168.205, 4217.949, 0, 0, []
1629046300.4304, 40, 0, 4237.949, 4012.308, 4153.846, 4160.513, 4202.564, 0, 0, []
1629046300.4382, 41, 0, 4230.256, 4013.333, 4144.103, 4157.949, 4193.846, 0, 0, []
1629046300.446, 42, 0, 4220, 4029.231, 4167.692, 4167.692, 4189.231, 0, 0, []
1629046300.4539, 43, 0, 4217.436, 4013.333, 4152.821, 4160.513, 4188.718, 0, 0, []
1629046300.4617, 44, 0, 4218.974, 3995.385, 4142.564, 4151.282, 4187.179, 0, 0, []
1629046300.4696, 45, 0, 4209.744, 3991.282, 4146.154, 4151.795, 4172.308, 0, 0, []
1629046300.4773, 46, 0, 4199.487, 3976.923, 4132.308, 4150.769, 4165.128, 0, 0, []
1629046300.4852, 47, 0, 4202.051, 3972.821, 4153.333, 4145.641, 4180, 0, 0, []
1629046300.493, 48, 0, 4203.077, 3983.077, 4151.795, 4142.564, 4187.179, 0, 0, []
1629046300.5009, 49, 0, 4198.974, 3976.41, 4148.205, 4151.795, 4182.051, 0, 0, []
1629046300.5087, 50, 0, 4201.026, 3979.487, 4160.513, 4163.077, 4182.051, 0, 0, []
1629046300.5165, 51, 0, 4205.128, 3996.41, 4151.795, 4162.564, 4185.641, 0, 0, []
1629046300.5243, 52, 0, 4202.051, 3988.205, 4166.154, 4158.974, 4188.718, 0, 0, []
1629046300.5322, 53, 0, 4195.897, 3976.923, 4153.333, 4154.872, 4186.667, 0, 0, []
1629046300.54, 54, 0, 4198.974, 3986.154, 4150.256, 4155.897, 4185.128, 0, 0, []
1629046300.5479, 55, 0, 4205.641, 3992.308, 4172.821, 4153.846, 4186.154, 0, 0, []
1629046300.5556, 56, 0, 4195.897, 3994.359, 4153.846, 4133.333, 4177.436, 0, 0, []
1629046300.5634, 57, 0, 4175.385, 4006.667, 4157.436, 4121.538, 4164.103, 0, 0, []
1629046300.5713, 58, 0, 4173.846, 4014.872, 4163.077, 4131.282, 4165.641, 0, 0, []
1629046300.5791, 59, 0, 4184.103, 4000, 4165.641, 4142.051, 4169.744, 0, 0, []
1629046300.587, 60, 0, 4187.179, 3975.897, 4171.282, 4138.974, 4166.154, 0, 0, []
1629046300.5948, 61, 0, 4190.769, 3975.897, 4148.205, 4131.795, 4168.205, 0, 0, []
1629046300.6026, 62, 0, 4196.41, 3997.949, 4165.128, 4142.051, 4176.41, 0, 0, []
1629046300.6104, 63, 0, 4187.692, 3998.974, 4170.769, 4142.564, 4169.231, 0, 0, []
1629046300.6183, 64, 0, 4171.282, 3995.385, 4157.436, 4126.154, 4151.795, 450, 0, []
1629046300.6261, 65, 0, 4169.231, 3998.974, 4169.744, 4119.487, 4146.154, 450, 0, []
1629046300.6339, 66, 0, 4178.974, 3994.872, 4151.282, 4123.077, 4157.436, 16188, 0, []
1629046300.6417, 67, 0, 4181.538, 4000.513, 4143.59, 4127.692, 4156.41, 450, 0, []
1629046300.6496, 68, 0, 4172.308, 4017.436, 4140.513, 4126.154, 4143.077, 16154, 0, []
1629046300.6574, 69, 0, 4174.872, 4032.821, 4130.769, 4131.282, 4157.949, 450, 0, []
1629046300.6653, 70, 0, 4202.564, 4051.282, 4166.667, 4145.128, 4190.256, 16093, 0, []
1629046300.673, 71, 0, 4213.846, 4061.538, 4175.897, 4144.103, 4195.385, 450, 0, []
1629046300.6809, 72, 0, 4201.538, 4058.974, 4183.59, 4141.026, 4181.026, 450, 0, []
